isic_id,h1_correct_dropconnect,h2_correct_dropconnect,h1_correct_dropout,h2_correct_dropout,h1_correct_duq,h2_correct_duq,h1_correct_ensemble,h2_correct_ensemble,h1_correct_flipout,h2_correct_flipout,h1_tier,h2_tier
ISIC_4926298,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_4927560,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4931688,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4933952,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4934359,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4936424,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4938994,0,0,0,0,1,1,1,1,1,1,2,2
ISIC_4947816,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4951263,1,1,1,1,1,1,1,0,1,1,0,1
ISIC_4952639,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4958861,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4963128,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4965288,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4968384,0,0,0,0,1,1,1,1,0,0,3,3
ISIC_4969067,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4971356,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4976736,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_4977440,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4983835,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4987986,0,0,1,1,1,1,1,1,1,0,1,2
ISIC_4990450,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4992354,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_4995656,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5000414,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5007699,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5008075,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5009921,0,0,0,1,1,1,1,0,1,0,2,3
ISIC_5012605,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_5013715,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5014968,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5015822,1,0,1,0,1,0,1,1,1,1,0,3
ISIC_5016039,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5016123,1,1,1,1,1,0,1,1,1,0,0,2
ISIC_5026640,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5027601,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_5030934,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5037531,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5037632,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5037796,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5039173,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5041160,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5043853,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5051632,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5054136,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5064090,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5065394,0,0,1,1,1,0,1,1,1,0,1,3
ISIC_5071422,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5076575,0,0,1,0,1,0,0,0,1,1,2,4
ISIC_5082781,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5083963,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5092979,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5094022,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5095052,1,1,1,1,1,1,0,0,1,1,1,1
ISIC_5095231,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5098698,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5107077,1,0,1,0,1,0,1,0,1,1,0,4
ISIC_5114390,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5122220,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5125245,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5127249,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5127297,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5135017,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5135848,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5138441,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5140595,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5140656,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_5143609,1,1,1,1,0,1,1,1,1,0,1,1
ISIC_5143906,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5144730,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5147292,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5148181,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5157183,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5163313,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_5166798,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5167099,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5167326,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5168400,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5169967,0,0,1,1,1,0,1,0,0,0,2,4
ISIC_5170755,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5171808,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5172790,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5177685,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5183465,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5203126,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5206657,1,1,0,0,0,0,1,1,1,1,2,2
ISIC_5209007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5216586,1,1,0,0,1,1,1,1,0,1,2,1
ISIC_5218685,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5221721,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5225531,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5230761,1,1,1,1,0,0,1,1,1,1,1,1
ISIC_5233582,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5235518,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5240387,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5254493,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5255347,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5258143,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5267018,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5268209,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5268625,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5272766,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5274471,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5275192,1,1,1,1,0,0,1,1,0,0,2,2
ISIC_5280324,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5281912,1,0,1,1,1,1,1,1,1,1,0,1
ISIC_5283681,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5286801,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5291129,1,1,0,0,1,0,1,0,1,1,1,3
ISIC_5300349,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5303298,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5310379,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5311107,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5311130,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_5318049,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5318586,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5320886,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5326311,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5327658,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_5335461,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5336545,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5337750,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5342805,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5346920,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5348732,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5349205,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5350117,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5350988,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5351632,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5352485,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5352496,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_5353814,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5355557,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5356953,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5364900,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5366005,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5372698,1,1,1,0,1,1,1,1,1,1,0,1
ISIC_5372960,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5373091,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5373218,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5373480,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5377532,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5383985,1,1,1,0,1,1,1,1,1,1,0,1
ISIC_5387804,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5388486,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5396545,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5397740,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_5399201,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5399850,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5403217,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5405896,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5406249,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_5412550,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5415781,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5416646,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5420096,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5420985,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5426538,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_5430362,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5434784,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5440771,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5444755,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_5471474,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5475765,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5478943,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5483895,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5487025,1,0,1,0,1,1,1,1,1,1,0,2
ISIC_5489979,1,1,1,0,1,1,1,1,1,1,0,1
ISIC_5491732,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5504535,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5508754,1,1,1,1,1,0,0,0,1,0,1,3
ISIC_5509287,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5510068,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5515986,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5521398,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5523532,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5524238,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5525533,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5526768,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5528970,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5529151,1,0,1,0,1,1,1,1,1,0,0,3
ISIC_5533324,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5534730,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5534884,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5539687,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5541499,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5541989,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5548095,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5548532,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5549257,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5550212,1,1,1,1,0,0,1,0,0,0,2,3
ISIC_5550263,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5553426,1,1,0,0,1,1,1,1,0,1,2,1
ISIC_5557949,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5562131,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5566320,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5568259,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5574004,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5576462,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_5581297,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_5587663,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_5589139,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5589761,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5590344,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5592105,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5597055,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5597408,1,1,0,0,1,1,1,1,1,0,1,2
ISIC_5598808,1,1,1,1,1,1,1,0,1,1,0,1
ISIC_5605573,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5605645,0,0,0,0,1,1,1,1,1,1,2,2
ISIC_5607559,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5612133,0,0,0,0,0,0,0,0,1,1,4,4
ISIC_5612314,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5613786,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5614068,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5615276,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5620236,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5625343,1,1,1,1,1,0,1,0,1,0,0,3
ISIC_5630481,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5635717,1,1,1,0,1,1,1,1,1,1,0,1
ISIC_5636184,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5638795,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5638800,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5640246,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5641335,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5641672,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5644320,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5646811,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5647304,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5647916,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5648033,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5649075,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5656904,1,1,1,1,0,0,1,1,1,1,1,1
ISIC_5657346,1,0,1,0,1,1,1,1,1,1,0,2
ISIC_5664212,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5664395,1,1,1,1,0,0,1,0,0,0,2,3
ISIC_5666581,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5674028,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5676827,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5678929,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5679779,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_5682805,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5683123,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5683319,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5684400,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5686692,1,1,1,1,1,0,1,1,1,1,0,1
ISIC_5693635,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5695123,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5695734,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5696412,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5698336,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5698566,0,0,0,0,1,0,0,0,1,1,3,4
ISIC_5703303,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5713011,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5714775,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5719183,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5719555,1,1,1,0,1,1,1,1,1,0,0,2
ISIC_5720138,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5722583,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5733991,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5739348,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5747486,1,1,0,0,0,0,0,0,0,0,4,4
ISIC_5747838,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5762031,0,0,0,0,1,1,1,0,1,0,2,4
ISIC_5764234,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5767299,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5767870,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_5771028,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5771602,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5774452,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5774698,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5780775,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5784659,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5790117,1,0,1,0,1,0,1,0,1,1,0,4
ISIC_5793548,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5794994,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5798737,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5799358,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5802311,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5808864,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5808987,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5812903,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5816918,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5826969,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5829304,1,1,0,0,0,0,0,1,1,1,3,2
ISIC_5835110,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5840526,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5841896,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5844760,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5846197,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5846820,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5852579,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5857155,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5858622,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5864949,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5866382,0,0,0,0,0,1,0,1,0,1,5,2
ISIC_5868421,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5869109,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5869699,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5872506,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5877775,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_5883331,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5891127,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5894257,0,0,1,1,1,0,1,1,1,1,1,2
ISIC_5896831,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5899228,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5907019,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5908350,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5913990,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5916445,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5918979,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5925439,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5926550,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5930151,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5933605,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_5936603,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5943385,0,0,0,0,1,1,0,0,1,1,3,3
ISIC_5946668,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5947425,1,1,0,0,0,0,1,1,1,1,2,2
ISIC_5948139,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_5949992,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5950652,1,1,1,1,0,0,1,1,1,1,1,1
ISIC_5951464,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5952841,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5958064,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5959162,1,1,1,0,1,1,1,1,1,0,0,2
ISIC_5965095,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5972909,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5975267,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5982007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5986666,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5989162,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_5990639,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5992903,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5993799,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_5995507,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6013467,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6015600,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6017148,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6018942,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6019530,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6020001,0,0,0,0,1,1,1,1,0,0,3,3
ISIC_6023585,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6027577,0,0,1,1,1,1,1,1,1,1,1,1
ISIC_6028787,0,0,1,1,0,0,0,0,0,0,4,4
ISIC_6037012,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6038213,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_6039070,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6043099,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6049322,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6052974,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6056702,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6057590,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6059520,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_6061344,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6063007,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6065905,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6070643,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6072439,0,0,1,1,1,1,1,0,1,0,1,3
ISIC_6076049,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_6081985,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6103877,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6115343,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6116279,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6118568,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_6118945,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6120702,1,0,1,1,1,0,1,1,1,1,0,2
ISIC_6124066,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6137814,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6141128,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6157754,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6164605,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6165499,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6166448,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6167270,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6175375,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6175610,1,0,1,0,1,1,1,0,1,0,0,4
ISIC_6180147,1,0,1,1,1,0,1,1,1,0,0,3
ISIC_6181707,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6183410,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6185493,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6186057,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6186813,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6187812,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6192205,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6192787,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6193525,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6199901,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6200337,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6200398,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6207450,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6207536,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6217184,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_6220625,1,1,0,0,1,1,1,1,1,1,1,1
ISIC_6230191,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_6232976,1,1,1,1,1,1,1,1,0,0,1,1
ISIC_6234013,1,1,1,0,1,0,1,1,1,0,0,3
ISIC_6235492,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6238009,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6242853,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_6246090,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6246414,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_6249156,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6252061,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6252575,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6254305,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6255931,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6272501,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6274759,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6276268,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6277936,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_6279341,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_6282093,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6284148,0,0,1,1,0,1,1,1,0,0,3,2
ISIC_6285105,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6285925,0,1,0,0,0,1,0,0,0,0,5,3
ISIC_6287967,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6289619,1,1,1,1,1,1,1,1,1,0,0,1
ISIC_6297552,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6297557,1,1,1,1,1,1,1,1,1,1,0,0
ISIC_6299738,1,1,1,1,1,1,1,1,1,0,0,1
