isic_id,h1_correct_dropconnect,h2_correct_dropconnect,h1_correct_dropout,h2_correct_dropout,h1_correct_duq,h2_correct_duq,h1_correct_ensemble,h2_correct_ensemble,h1_correct_flipout,h2_correct_flipout,h1_tier,h2_tier
ISIC_0062043,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062051,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062059,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062104,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062109,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0062116,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062123,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062127,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0062159,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0062184,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062207,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062212,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062238,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062245,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0062253,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062255,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0062272,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062305,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062329,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062345,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062346,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0062351,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0062405,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062408,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062426,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0062508,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062563,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0062586,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062593,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0062608,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062609,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062611,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062614,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062622,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062641,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0062646,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0062654,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062665,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062692,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062706,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062738,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062739,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0062741,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0062742,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0062743,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0062766,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062800,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062814,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062820,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062830,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0062877,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0062878,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062893,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0062896,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0062940,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0062953,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0062971,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0063016,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063019,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063023,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0063024,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063037,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063038,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0063045,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0063052,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063068,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063100,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063107,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063122,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0063161,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063175,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063178,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063187,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0063210,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063246,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0063250,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0063261,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0063287,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063293,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063296,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0063306,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063320,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0063322,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063331,1,0,1,0,1,0,0,0,1,0,1,5
ISIC_0063335,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063341,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0063359,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063361,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063380,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0063435,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0063442,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063482,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063504,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0063520,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063536,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063567,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0063573,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063577,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063588,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063674,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0063712,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063751,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0063778,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063798,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0063854,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0063878,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0063883,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0063884,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0063890,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063894,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0063898,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0063927,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0063956,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0064022,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064063,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0064067,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0064076,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0064151,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0064154,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0064190,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064196,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0064211,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0064214,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0064222,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0064231,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0064232,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0064243,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0064244,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0064250,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0064262,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064322,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0064330,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064395,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0064438,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0064484,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0064490,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064524,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064526,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0064553,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0064566,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064573,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064583,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064587,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064617,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064624,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064638,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064674,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064690,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064704,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064735,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0064745,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064769,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064789,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064796,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064811,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0064950,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064951,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0064959,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0064969,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0064972,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065048,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065052,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0065054,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065070,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0065078,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065095,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065118,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065120,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0065125,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0065150,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065166,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065169,1,1,1,0,1,0,1,0,1,1,0,3
ISIC_0065188,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065196,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065203,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065271,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065276,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065284,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0065301,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065304,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065306,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065312,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065329,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065375,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0065395,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065404,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0065413,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0065416,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065418,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0065450,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0065470,1,1,0,0,0,0,1,1,0,1,3,2
ISIC_0065476,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0065495,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065538,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0065547,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0065552,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0065584,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0065606,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0065611,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065612,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065628,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0065633,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065661,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065680,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0065724,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065741,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0065758,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065802,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0065811,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065832,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0065861,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0065880,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065915,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065925,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065938,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065939,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0065952,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0065955,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0065960,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0065984,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0065992,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066006,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0066056,1,0,1,0,1,1,1,0,1,0,0,4
ISIC_0066082,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066123,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0066133,1,0,1,0,0,0,0,0,1,0,2,5
ISIC_0066142,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0066180,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066188,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0066189,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066220,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0066245,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0066265,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0066272,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066278,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0066293,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066296,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066306,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066315,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0066360,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066368,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0066370,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066374,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0066391,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066395,0,0,0,0,1,0,1,0,1,0,2,5
ISIC_0066452,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066464,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0066466,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066507,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066509,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066512,0,0,0,0,1,0,0,0,0,0,4,5
ISIC_0066514,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0066546,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0066556,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0066563,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066577,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0066586,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0066595,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066644,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066684,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066686,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066699,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066720,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066762,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0066785,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066786,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0066789,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066819,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0066825,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0066858,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0066861,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066864,0,0,1,0,0,0,1,0,0,0,3,5
ISIC_0066885,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066892,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0066895,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0066903,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0066913,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066972,1,0,0,0,1,0,0,0,0,0,3,5
ISIC_0066973,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0066988,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0066990,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0067013,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067046,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067061,1,0,0,0,0,0,1,0,1,0,2,5
ISIC_0067066,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067073,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0067078,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067100,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067113,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067142,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0067150,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067153,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0067177,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067180,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067204,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067218,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0067246,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067266,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067268,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067297,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067304,1,0,0,0,1,0,1,0,1,0,1,5
ISIC_0067314,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0067343,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0067364,0,0,0,0,0,0,1,0,0,0,4,5
ISIC_0067377,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0067388,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067394,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067425,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0067432,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067450,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067468,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0067490,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067500,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067519,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067522,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067563,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067570,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0067585,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067592,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0067594,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067604,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067632,0,0,0,0,1,0,1,0,0,0,3,5
ISIC_0067647,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067676,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067688,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067698,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0067728,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067755,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0067759,1,0,1,0,1,0,0,0,1,0,1,5
ISIC_0067761,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067783,1,0,1,0,0,0,1,0,0,0,2,5
ISIC_0067787,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067799,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067837,1,0,0,0,1,0,1,0,0,0,2,5
ISIC_0067844,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067855,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0067887,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0067895,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067900,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0067931,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0067945,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0067978,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0068014,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0068072,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068086,1,0,1,0,0,0,1,0,1,0,1,5
ISIC_0068092,1,1,0,0,1,0,1,1,0,0,2,3
ISIC_0068175,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068232,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0068325,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068354,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068360,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068370,0,0,1,0,1,0,0,0,0,0,3,5
ISIC_0068377,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068395,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0068419,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068441,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0068506,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0068507,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0068522,1,0,0,0,0,0,1,0,1,0,2,5
ISIC_0068546,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0068547,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068551,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068571,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068607,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0068626,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068648,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068653,0,0,0,0,0,1,0,0,0,0,5,4
ISIC_0068695,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0068722,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068790,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068797,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068805,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068812,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068823,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0068824,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0068843,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068845,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068852,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068879,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0068885,0,0,1,0,0,0,0,0,0,0,4,5
ISIC_0068892,0,0,0,0,0,0,0,0,1,0,4,5
ISIC_0068930,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0068973,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0068977,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0068989,0,0,1,0,1,0,1,0,0,0,2,5
ISIC_0068995,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069027,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0069043,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0069044,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0069120,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069125,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069139,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069194,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069195,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069211,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0069265,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069269,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069282,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0069283,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069289,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069294,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0069338,1,0,1,0,1,0,1,0,0,0,1,5
ISIC_0069352,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069384,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0069408,0,0,1,0,1,0,1,0,1,0,1,5
ISIC_0069460,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0069483,1,0,0,0,0,0,0,0,1,0,3,5
ISIC_0069518,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0069532,1,0,0,0,0,0,1,0,0,0,3,5
ISIC_0069544,1,1,1,0,1,0,1,0,1,0,0,4
ISIC_0069612,1,0,1,0,1,0,1,0,1,0,0,5
ISIC_0069614,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0069629,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0069630,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0069640,1,0,0,0,0,0,0,0,0,0,4,5
ISIC_0069656,1,0,1,0,1,0,0,0,0,0,2,5
ISIC_0069685,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069688,1,0,1,0,0,0,0,0,0,0,3,5
ISIC_0069699,0,0,0,0,0,0,0,0,0,0,5,5
ISIC_0069719,0,0,0,0,0,0,0,0,0,0,5,5
